uid,name,type,information,lng,lat,time_start,time_end
420,台大,加油站,(06)6565000,120.293889,23.308471,0,23
421,車城,加油站,(05)5873838,120.468132,23.790575,0,23
422,日祥,加油站,(05)6936301,120.258314,23.741569,0,23
423,協同,加油站,(05)2130527,120.438209,23.528262,0,23
424,大華,加油站,(05)6360858,120.442806,23.715868,0,23
425,立正,加油站,(05)2133269,120.423415,23.522418,0,23
426,吉克(後壁),加油站,(06)6881297,120.377841,23.389452,0,23
427,蓮因,加油站,(06)6855659,120.412388,23.355662,0,23
428,中興路(嘉義市),加油站,(05)2363376,120.428309,23.476522,0,23
429,台糖北港,加油站,(05)7730233,120.29959,23.569514,0,23
430,湖子內路,加油站,(05)2833366,120.442261,23.453137,0,23
431,南亞民雄,加油站,(05)2133879,120.431414,23.513395,0,23
432,四湖(東站),加油站,(05)7876859,120.225575,23.636096,0,23
433,日升,加油站,(05)5222218,120.536802,23.672839,0,23
434,西螺服務區北上,加油站,(05)5882005,120.475219,23.792357,0,23
435,上井,加油站,(05)2202200,120.470495,23.524662,0,23
436,佳得美斗六,加油站,(05)5326779,120.54869,23.700307,0,23
437,佳得美石榴,加油站,(05)5326779,120.589103,23.72719,0,23
438,嘉峰,加油站,(05)2789508,120.470753,23.477723,0,23
439,嘉盈,加油站,(05)2391042,120.49894,23.445156,0,23
440,快速交流道,加油站,(05)2306899,120.436026,23.435661,0,23
441,嘉交,加油站,(05)2373211,120.403762,23.490151,0,23
442,中山高嘉義竹村,加油站,(05)2384033,120.398269,23.492276,0,23
443,李斯特,加油站,(05)6324281,120.460655,23.697178,0,23
444,山隆嘉豐,加油站,(06)6528797,120.2860699,23.3089335,0,23
445,明華,加油站,(05)2658360,120.4471919,23.6039806,0,23
446,嘉滿,加油站,(05)2377533,120.423054,23.48566,0,23
447,北基民雄,加油站,(05)2060727,120.4082173,23.5588168,0,23
448,世海,加油站,(05)2308888,120.4363631,23.4360481,0,23
449,忠孝路,加油站,(05)2211166,120.441055,23.518042,0,23
450,山隆民雄,加油站,(05)2260423,120.4263716,23.5500667,0,23
451,泉益,加油站,(02)24313103,121.725866,25.117622,0,23
452,北基基金,加油站,(02)24983603,121.649826,25.209412,0,23
453,瑞泉,加油站,(02)24960890,121.794734,25.110387,0,23
454,林長,加油站,(02)24966888,121.823495,25.121143,0,23
455,平安,加油站,(02)86486686,121.68296,25.072939,0,23
456,北基中和路,加油站,(02)24362770,121.722297,25.144793,0,23
457,北基基隆,加油站,(02)24365548,121.725972,25.14662,0,23
458,深澳,加油站,(02)24659668,121.779293,25.128651,0,23
459,大嘉好,加油站,(02)26364295,121.477692,25.259802,0,23
460,台莊基隆,加油站,(02)24263646,121.736232,25.152578,0,23
461,百福,加油站,(02)24519501,121.684786,25.082742,0,23
462,北基五堵交流道,加油站,(02)2451)8513,121.68346,25.075535,0,23
463,泉益大武崙,加油站,(02)24328766,121.699804,25.148646,0,23
464,柑園八堵,加油站,(02)24551468,121.7266837,25.1059116,0,23
465,豐富,加油站,(03)9887885,121.767441,24.8115961,0,23
466,金面,加油站,(03)9776509,121.7987519,24.8402157,0,23
467,新城,加油站,(03)9593701,121.8031969,24.624456,0,23
468,新馬,加油站,(03)9905601,121.833375,24.627137,0,23
469,金湧,加油站,(03)9387338,121.771834,24.7503597,0,23
470,金泉,加油站,(03)9880029,121.7868697,24.8371748,0,23
471,廣進,加油站,(03)9252958,121.7685764,24.724313,0,23
472,東寶,加油站,(03)9603995,121.7780295,24.6821801,0,23
473,南興,加油站,(03)9982383,121.7906866,24.4618976,0,23
474,功勞,加油站,(03)9306358,121.7817212,24.7704407,0,23
475,大埔,加油站,(03)9899521,121.717647,24.669902,0,23
476,山隆龍德,加油站,(03)9909633,121.831598,24.634281,0,23
477,山隆復興,加油站,(03)9544677,121.767011,24.686504,0,23
478,中森,加油站,(03)9280728,121.7592289,24.7796895,0,23
479,南聖湖,加油站,(03)9961111,121.8189124,24.6150917,0,23
480,永昇,加油站,(06)2354695,120.234501,22.99799,0,23
481,嘉仁,加油站,(06)2490866,120.2438945,22.9740182,0,23
482,永新,加油站,(06)2336911,120.28111,23.031834,0,23
483,永樺,加油站,(06)2842136,120.139699,23.053937,0,23
484,麻新,加油站,(06)5700308,120.229075,23.179718,0,23
485,大佳,加油站,(06)2399630,120.292333,22.967312,0,23
486,海寮,加油站,(06)5934180,120.210289,23.090841,0,23
487,土庫,加油站,(06)2737215,120.250323,22.991699,0,23
488,永康正大,加油站,(06)2423668,120.225736,23.030359,0,23
489,永康中山,加油站,(06)2030108,120.23753,23.016927,0,23
490,永康六甲頂,加油站,(06)2826379,120.216653,23.022138,0,23
491,新力,加油站,(06)3661536,120.2239694,22.9222237,0,23
492,大旺,加油站,(06)2396156,120.274108,22.969206,0,23
493,大關廟,加油站,(06)5966075,120.320027,22.974593,0,23
494,加泓,加油站,(06)2424576,120.243206,23.035406,0,23
495,甲上,加油站,(06)2559445,120.189851,23.054323,0,23
496,美吉,加油站,(06)2022123,120.23898,23.017215,0,23
497,億歸,加油站,(06)3303208,120.287763,22.974015,0,23
498,大崗山,加油站,(07)6321100,120.353885,22.874722,0,23
499,松建,加油站,(06)5834029,120.320274,23.126577,0,23
500,千越東門,加油站,(06)2363678,120.2295156,22.9815304,0,23
501,國賓,加油站,(06)7236995,120.188756,23.165397,0,23
502,大正,加油站,(06)3032006,120.2723079,22.9208549,0,23
503,千越中華北站,加油站,(06)3583186,120.186048,23.008071,0,23
504,千越開元站,加油站,(06)2381886,120.2240544,23.009869,0,23
505,民安海佃,加油站,(06)2554872,120.189643,23.034223,0,23
506,國賓七股,加油站,(06)7872589,120.131636,23.133493,0,23
507,茄萣仁愛,加油站,(07)6986836,120.186538,22.886346,0,23
508,千越路竹,加油站,(07)6938689,120.2504234,22.8801542,0,23
509,千越海佃站,加油站,(06)2560999,120.190222,23.030164,0,23
510,安定交流道,加油站,(06)5920365,120.235635,23.109967,0,23
511,千越西門站,加油站,(06)2516899,120.208594,23.011675,0,23
512,山隆安定,加油站,(06)5976971,120.249633,23.124288,0,23
513,大新,加油站,(06)5985758,120.295045,23.035748,0,23
514,走馬瀨,加油站,(06)5746452,120.434811,23.138319,0,23
515,瑞曜,加油站,(06)3027358,120.238795,23.017101,0,23
516,永大路,加油站,(06)2317309,120.262426,23.017795,0,23
517,台糖永安,加油站,(06)2432979,120.241344,23.049192,0,23
518,山隆高仁,加油站,(06)2782899,120.2738537,22.9200864,0,23
519,南昇,加油站,(06)2601157,120.2171499,22.9573313,0,23
520,興達港,加油站,(07)6991366,120.221462,22.8766809,0,23
521,山隆永康,加油站,(06)2818655,120.218728,23.023017,0,23
522,北基崑山站,加油站,(06)2721689,120.249594,22.998728,0,23
523,忠孝東路,加油站,(06)7215096,120.181425,23.163981,0,23
524,中正,加油站,(07)6317170,120.3212735,22.8803454,0,23
525,挑戰者公園南,加油站,(06)2208441,120.205711,23.001639,0,23
526,新厝亞東,加油站,(06)3311758,120.243019,22.989669,0,23
527,福昇,加油站,(07)6965672,120.2874931,22.8305168,0,23
528,北基太子,加油站,(06)2710618,120.2655658,22.9912387,0,23
529,大成,加油站,(06)5856776,120.3149512,23.1283833,0,23
530,永成路,加油站,(06)2629389,120.1956748,22.9565207,0,23
531,北基新市,加油站,(06)5893009,120.2905,23.0673,0,23
532,全聯麻豆,加油站,(06)5717585,120.2465306,23.1764773,0,23
533,北基永康,加油站,(06)2530938,120.2307448,23.0359448,0,23
534,民族,加油站,(07)3850731,120.315458,22.653318,0,23
535,大發,加油站,(08)8823817,120.713686,22.070133,0,23
536,博愛,加油站,(07)3229254,120.303119,22.65003,0,23
537,光華,加油站,(07)3336168,120.316726,22.61823,0,23
538,川流,加油站,(08)8666986,120.558517,22.447616,0,23
539,慶昌,加油站,(07)3638197,120.2901,22.71742,0,23
540,豐田,加油站,(08)7792998,120.540898,22.634731,0,23
541,天祥,加油站,(07)3472200,120.321352,22.666835,0,23
542,桂林,加油站,(07)7912420,120.358429,22.584558,0,23
543,高楠,加油站,(07)3416206,120.317283,22.671188,0,23
544,宏達,加油站,(07)3414698,120.319617,22.678412,0,23
545,源豐,加油站,(07)5577111,120.303675,22.668683,0,23
546,自由,加油站,(07)3863111,120.308574,22.652411,0,23
547,澄清湖,加油站,(07)3892166,120.340946,22.636675,0,23
548,大社,加油站,(07)3530343,120.3411747,22.73237,0,23
549,左新,加油站,(07)3453500,120.299356,22.676844,0,23
550,大昌路,加油站,(07)3920291,120.331797,22.647185,0,23
551,裕誠,加油站,(07)5563797,120.303712,22.665634,0,23
552,塩埕,加油站,(07)5337470,120.282709,22.630458,0,23
553,鳳仁,加油站,(07)3723933,120.34836,22.69497,0,23
554,千越,加油站,(08)7801936,120.531588,22.512973,0,23
555,德民,加油站,(07)3652329,120.29015,22.72114,0,23
556,昭明,加油站,(07)6452183,120.409733,22.53984,0,23
557,大潮州,加油站,(08)7896331,120.516475,22.574487,0,23
558,大來,加油站,(07)7024101,120.383078,22.636499,0,23
559,甲洲,加油站,(07)7669129,120.343381,22.602959,0,23
560,泓成,加油站,(07)7879020,120.402968,22.591286,0,23
561,永晉,加油站,(07)6434303,120.39863,22.495695,0,23
562,江山,加油站,(07)7017334,120.405576,22.640035,0,23
563,靖海,加油站,(07)3535657,120.35979,22.7306,0,23
564,樺興,加油站,(07)6911706,120.25137,22.80849,0,23
565,台糖國泰,加油站,(07)7552190,120.35355,22.615777,0,23
566,北屏東,加油站,(08)7362417,120.503285,22.693668,0,23
567,山隆高雄,加油站,(07)8716691,120.370174,22.529633,0,23
568,台糖建軍,加油站,(07)7534140,120.360332,22.598152,0,23
569,華友,加油站,(08)7627253,120.553759,22.695689,0,23
570,建元,加油站,(07)6163317,120.33258,22.78965,0,23
571,千越屏東建國,加油站,(08)7517890,120.469535,22.661284,0,23
572,千越太平,加油站,(08)7805666,120.533712,22.559615,0,23
573,千越東港,加油站,(08)8339686,120.463902,22.471893,0,23
574,永豐高雄,加油站,(07)7215215,120.333075,22.6083,0,23
575,大眾,加油站,(07)5370069,120.30189,22.619736,0,23
576,鎮海,加油站,(07)8318524,120.315353,22.590119,0,23
577,雄菱,加油站,(07)8115010,120.312783,22.580564,0,23
578,台糖南州,加油站,(08)8645415,120.538489,22.492287,0,23
579,雍東,加油站,(08)7237950,120.498833,22.666814,0,23
580,肯得力,加油站,(08)7627688,120.56463,22.699733,0,23
581,領航,加油站,(08)8899688,120.743402,22.024222,0,23
582,千越內埔,加油站,(08)7796565,120.546944,22.629614,0,23
583,千越枋寮,加油站,(08)8711212,120.596543,22.380211,0,23
584,千越麟洛,加油站,(08)7226565,120.51999,22.654819,0,23
585,高都,加油站,(07)8110200,120.328674,22.572167,0,23
586,新厝左營大路,加油站,(07)5850266,120.301449,22.696882,0,23
587,洋洋,加油站,(07)6611230,120.49655,22.88338,0,23
588,大富,加油站,(08)7763316,120.48094,22.573701,0,23
589,金民,加油站,(082)372758,118.334157,24.439283,0,23
590,日日春,加油站,(08)7722355,120.493739,22.768287,0,23
591,統精金門,加油站,(082)372909,118.325576,24.443525,0,23
592,山隆清溪,加油站,(08)7521685,120.473263,22.654057,0,23
593,上豐,加油站,(07)3452235,120.31072,22.671452,0,23
594,山隆中山,加油站,(08)8761533,120.653186,22.263626,0,23
595,一六八,加油站,(082)337888,118.405128,24.438666,0,23
596,千越武慶,加油站,(07)7235899,120.332329,22.616964,0,23
597,向陽,加油站,(07)6107628,120.26196,22.74531,0,23
598,楠都,加油站,(07)3559665,120.3302,22.72377,0,23
599,山隆岡山,加油站,(07)6163078,120.32417,22.78866,0,23
600,整樹長治,加油站,(08)7629300,120.56109,22.698268,0,23
601,連江縣馬祖油品供應有限公司-福澳,加油站,(0836)25343,119.943162,26.1598,0,23
602,千越梓官,加油站,(07)6195188,120.2635,22.74059,0,23
603,山隆永發,加油站,(07)6106682,120.24485,22.7925,0,23
604,千越海豐,加油站,(08)7653166,120.500665,22.697966,0,23
605,百達,加油站,(08)7798388,120.559577,22.608212,0,23
606,東龍,加油站,(08)8716096,120.588424,22.395104,0,23
607,千越仁美,加油站,(07)7332589,120.38017,22.65913,0,23
608,千越鳳頂,加油站,(07)7961788,120.358297,22.591273,0,23
609,新厝博愛,加油站,(07)5585266,120.303739,22.6551,0,23
610,昶豐,加油站,(08)8320288,120.469076,22.482597,0,23
611,金獅湖,加油站,(07)3425279,120.326365,22.669729,0,23
612,九大,加油站,(07)6519991,120.42543,22.65932,0,23
613,弘奇,加油站,(07)7030118,120.401865,22.63965,0,23
614,大屏東,加油站,(08)7510913,120.467813,22.655827,0,23
615,鳳榮,加油站,(07)7038452,120.383762,22.63601,0,23
616,沅成,加油站,(08)7880745,120.554069,22.561327,0,23
617,聖森路,加油站,(07)6213709,120.31232,22.79033,0,23
618,山隆苓雅,加油站,(07)7610048,120.336517,22.616557,0,23
619,鑫敏祥,加油站,(08)7720777,120.503171,22.782326,0,23
620,新厝,加油站,(07)7875506,120.411652,22.56102,0,23
621,新厝大發,加油站,(07)7878075,120.40733,22.581855,0,23
622,北基健民,加油站,(08)7523396,120.481126,22.6651552,0,23
623,金寧,加油站,(082)324849,118.337454,24.430081,0,23
624,新厝鳳林,加油站,(07)7812086,120.391661,22.612267,0,23
625,新厝高鳳,加油站,(07)7932588,120.371957,22.57752,0,23
626,新厝中安,加油站,(07)7922755,120.360635,22.585071,0,23
627,新厝自由,加油站,(07)3803366,120.308922,22.653516,0,23
628,新厝十全,加油站,(07)3223885,120.312585,22.64474,0,23
629,北基楓港,加油站,(08)8772177,120.687872,22.2058758,0,23
630,新厝明誠,加油站,(07)5555570,120.296533,22.660943,0,23
631,北基大立,加油站,(07)7151301,120.326431,22.617008,0,23
632,北基九如路,加油站,(07)3809312,120.318322,22.640203,0,23
633,新厝灣內,加油站,(07)3728082,120.35536,22.68705,0,23
634,新厝德中,加油站,(07)3011828,120.27673,22.72444,0,23
635,永晉潭頭,加油站,(07)6433066,120.401152,22.526304,0,23
636,千越鳳林,加油站,(07)7013934,120.374544,22.62255,0,23
637,桂華,加油站,(07)3416037,120.310493,22.68207,0,23
638,中崙,加油站,(07)7532979,120.355105,22.606803,0,23
639,華豐,加油站,(07)7245767,120.334711,22.602879,0,23
640,源興,加油站,(07)7539799,120.348984,22.60704,0,23
641,亞柏小港,加油站,(07)8133991,120.328202,22.56627,0,23
642,亞柏八卦寮,加油站,(07)3717900,120.32906,22.68167,0,23
643,亞柏新園,加油站,(08)8686812,120.4635212,22.547151,0,23
644,亞柏潮州,加油站,(08)7893983,120.5401691,22.5602056,0,23
645,亞柏仁武,加油站,(07)3711336,120.35911,22.70143,0,23
646,北基高旗,加油站,(07)7409408,120.370363,22.6364,0,23
647,屏東中山,加油站,(08)7338359,120.4843116,22.6834712,0,23
648,千越鳥松,加油站,(07)7319462,120.36513,22.65354,0,23
649,枋寮北,加油站,(08)8717158,120.5958,22.3835,0,23
650,凱旋,加油站,(07)8216871,120.318056,22.597062,0,23
651,大立鴻福,加油站,(082)337989,118.388235,24.443829,0,23
652,大順,加油站,(07)3960518,120.31862,22.654009,0,23
653,北基金獅,加油站,(07)3107389,120.321974,22.662996,0,23
654,金門,加油站,(082)372222,118.327308,24.435934,0,23
655,北基岡山,加油站,(07)6226798,120.29142,22.80249,0,23
656,岡山交流道,加油站,(07)6262188,120.31702,22.78711,0,23
657,屏東交流道,加油站,(08)7382999,120.5069761,22.6968343,0,23
658,大誠,加油站,(07)3661956,120.30343,22.72875,0,23
659,連江縣馬祖福澳漁港,加油站,(0836)25343,119.9443438,26.1580753,0,23
660,國園,加油站,(02)29800335,121.492975,25.062004,0,23
661,上群,加油站,(02)22927871,121.438043,25.077456,0,23
662,北基新海,加油站,(02)22568588,121.460509,25.024717,0,23
663,三鶯,加油站,(02)26731177,121.365216,24.939448,0,23
664,協記,加油站,(02)27915409,121.585,25.057,0,23
665,永和,加油站,(02)29281516,121.511772,25.004067,0,23
666,康寧,加油站,(02)26328788,121.608417,25.072558,0,23
667,連城,加油站,(02)22668911,121.473684,24.991134,0,23
668,獅子頭,加油站,(02)26183718,121.456454,25.120594,0,23
669,重陽橋,加油站,(02)28575135,121.493,25.089,0,23
670,世新,加油站,(02)29354466,121.542392,24.989423,0,23
671,安坑,加油站,(02)22114678,121.518724,24.974874,0,23
672,長安,加油站,(02)25671667,121.531234,25.048786,0,23
673,五工,加油站,(02)85215660,121.459029,25.063209,0,23
674,八仙,加油站,(02)26182297,121.455853,25.120419,0,23
675,柑園,加油站,(02)26803001,121.391652,24.962697,0,23
676,昇易,加油站,(02)22916276,121.437633,25.07775,0,23
677,明湖,加油站,(02)26951863,121.634138,25.068863,0,23
678,永盛,加油站,(02)86858070,121.424892,24.983974,0,23
679,紫陽,加油站,(02)26579000,121.583478,25.078381,0,23
680,四海,加油站,(02)86463339,121.621158,25.055135,0,23
681,伯爵,加油站,(02)26434463,121.654932,25.069257,0,23
682,華城,加油站,(02)22128000,121.521961,24.963696,0,23
683,四十張,加油站,(02)22218723,121.476702,24.991776,0,23
684,車子路,加油站,(02)22123214,121.504492,24.957899,0,23
685,芝山,加油站,(02)28320320,121.528698,25.1016931,0,23
686,德安,加油站,(02)22115288,121.501861,24.957445,0,23
687,車容坊(五股),加油站,(02)22930999,121.4386099,25.0785306,0,23
688,欣欣,加油站,(02)86685314,121.517415,24.981779,0,23
689,永錡,加油站,(02)22974554,121.435189,25.057611,0,23
690,濱江,加油站,(02)25057789,121.539409,25.072687,0,23
691,彭厝,加油站,(02)86853033,121.415534,24.971472,0,23
692,東南,加油站,(02)26629588,121.608573,25.000212,0,23
693,永錡保安,加油站,(02)26860590,121.421247,24.996132,0,23
694,新埔,加油站,(02)28013101,121.4521194,25.2254155,0,23
695,嘉尤,加油站,(02)22496811,121.494463,25.007013,0,23
